,function_type,function_input,predicted_cpu,predicted_frequency,energy,duration,cpu_util,prediction_time
2348,imageprocess,['2.5M-red_velvet_514717.jpg'],3,1600000,22.015186345298225,2938.0,2.305606723249027,0.2771758319577202
2349,imageprocess,['4.3M-sunset_and_evening_1_of_2_515486.jpg'],10,2400000,37.28458744068453,4516.0,1.0575936007696454,0.27858657494653016
2350,linpack,['750'],22,2200000,112.63429685559493,2926.0,23.99283003176844,0.13682412600610405
2351,linpack,['2000'],28,1400000,278.38223944517154,9728.0,31.1544452830944,0.13455030403565615
2352,videoprocess,['6.1M.mp4'],1,1200000,135.74451950053844,32948.0,1.127937668576166,0.30390415294095874
2353,floatmatmult,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']",7,2000000,286.49193826262217,24695.0,7.47388135096616,0.20371426397468895
2354,encrypt,"['35000', '30']",13,2200000,156.31019974889205,13515.0,1.0174421852868285,0.16312711499631405
2355,videoprocess,['820K-cbw3.avi'],19,1400000,4.501769366663131,1134.0,8.446267336053715,0.30253920005634427
2356,videoprocess,['5.6M-DLP_PART_2_768k.avi'],10,2200000,156.08867411702238,9703.0,4.595310691131057,0.3040088029811159
2357,encrypt,"['10000', '75']",13,2400000,127.13043714360596,8736.0,1.0272328203377032,0.16154579492285848
2358,linpack,['2500'],3,2200000,1329.6677512386618,80311.0,3.474845732023672,0.13393853907473385
2359,imageprocess,['4.5M-forest_513174.jpg'],22,2000000,15.6304579762648,2592.0,1.0593754419848336,0.280857376055792
2360,videoprocess,['2.2M-star_trails.avi'],3,1000000,103.46538967354248,19783.0,1.473218998147539,0.304865955025889
2361,imageprocess,['5.7M-forest_floor_515925.jpg'],22,1600000,25.246207308874943,4611.0,1.0383997714582336,0.27533916500397027
2362,linpack,['1500'],19,2200000,250.91577792480453,7964.0,20.665535761007483,0.13741471606772393
2363,imageprocess,['3.5M-standing_restrictions_explored_14th_january_2013_46_513166.jpg'],31,2000000,18.000106222399072,2387.0,1.049245834302997,0.27898977405857295
2364,floatmatmult,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']",7,1600000,325.20919272435486,30740.0,7.880551291049221,0.20381271105725318
2365,videoprocess,['6.1M-720.avi'],3,1600000,49.89984321742239,9175.0,1.3792097077171293,0.31016530795022845
2366,imageprocess,['5.7M-winter_in_leeds_513733.jpg'],13,1800000,11.442526620864951,2018.0,1.036250777202072,0.2857766010565683
2367,videoprocess,['5.6M.mp4'],5,2400000,144.3370619858998,13402.0,1.8607372247380745,0.3294834289699793
2368,linpack,['2000'],2,2400000,2035.417554823655,106492.0,2.5999062160908584,0.14400200708769262
2369,floatmatmult,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']",22,2400000,80.80232556777204,4525.0,12.469382586788374,0.2095052059739828
2370,linpack,['750'],28,1000000,80.78780594401711,4987.0,30.35772062606787,0.13756451790686697
2371,encrypt,"['50000', '10']",13,1000000,119.68871808788758,14045.0,1.0170188683107335,0.16614262608345598
2372,floatmatmult,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']",3,1600000,81.20866899335927,8930.0,3.107146313410121,0.21228550106752664
2373,videoprocess,['3.8M.mp4'],2,2000000,82.45713249527002,12446.0,1.755620612073853,0.30647719895932823
2374,imageprocess,['7.8M-26365_kitty_515094.jpg'],25,2400000,24.644423384063884,2355.0,1.3728192217466724,0.28778109105769545
2375,linpack,['2000'],13,1400000,403.6328096349772,20624.0,14.500713431578925,0.1384524330496788
2376,imageprocess,['7.4M-ford_gt_35_15_516157.jpg'],13,1200000,31.10825980819679,8005.0,1.0563895240205707,0.28342349804006517
2377,encrypt,"['10000', '75']",2,2400000,120.09162179474905,8722.0,1.018910400078131,0.16850173799321055
2378,linpack,['750'],25,2000000,96.65038538917588,2692.0,29.596520524210856,0.1369616639567539
2379,videoprocess,['660K-drop.avi'],28,1400000,2.9157660765961944,954.0,3.3560133385993667,0.31165077595505863
2380,encrypt,"['500', '100']",5,2200000,6.204820803957254,711.0,1.249218454080175e-06,0.16637267800979316
2381,videoprocess,['5.6M-DLP_PART_2_768k.avi'],2,1000000,112.50455326354412,20576.0,1.667536579193179,0.3057529629440978
2382,videoprocess,['4.9M.mp4'],13,1600000,153.4958485279395,18813.0,2.507604647081722,0.3037631430197507
2383,linpack,['3500'],22,1600000,466.57892208913137,15359.0,26.251884234034343,0.13681110797915608
2384,videoprocess,['11M-SampleVideo_1280x720_10mb.mp4'],28,2200000,407.2689312900064,28863.0,2.7889838387689725,0.30917459505144507
2385,floatmatmult,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']",3,1000000,1370.0478740480908,144529.0,3.656131708313501,0.20245995407458395
2386,imageprocess,['5.7M-forest_floor_515925.jpg'],16,2400000,28.422108121595738,3172.0,1.0613773982798622,0.28247603203635663
2387,linpack,['5000'],13,2400000,822.9875125504032,23970.0,14.728035586321967,0.13505508401431143
2388,linpack,['2000'],31,1200000,239.09948966464927,9612.0,34.18964924286499,0.13917863206006587
2389,imageprocess,['30M-river_landscape_515440.jpg'],7,2400000,50.107833781146816,5273.0,1.0589619930845493,0.28594152198638767
2390,floatmatmult,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']",25,1400000,282.4378576851792,27098.0,26.34932776007168,0.208299458026886
2391,videoprocess,['3.8M.mp4'],25,2000000,139.62222415127098,12450.0,2.771150763300424,0.30941742297727615
2392,linpack,['2500'],5,1200000,908.894585120806,69476.0,6.487981153852331,0.13799102196935564
2393,encrypt,"['50000', '50']",2,2200000,377.8932885372559,31563.0,1.0285204080930508,0.16993763600476086
2394,encrypt,"['35000', '10']",10,2200000,52.99759943526318,4528.0,1.027289891885128,0.16649436799343675
2395,encrypt,"['50000', '75']",7,1800000,631.8757282265544,57782.0,1.017797189231452,0.16897228197194636
2396,videoprocess,['2.2M-star_trails.avi'],31,1200000,95.693835883915,16003.0,10.62387091412773,0.30371966608799994
2397,imageprocess,['1.6M-white_tulips_514483.jpg'],5,2000000,28.45391374058936,4310.0,1.070114613008529,0.28019566799048334
2398,encrypt,"['1000', '30']",2,1600000,3.973278309773976,594.0,1.369534725866387e-06,0.16479864402208477
2399,linpack,['3000'],1,1600000,3649.7895143913465,334739.0,1.2770413438981656,0.1381554319523275
2400,linpack,['250'],13,2400000,6.263173433233792,723.0,6.2629260633338445e-06,0.13817852805368602
2401,floatmatmult,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']",31,2200000,1290.1412849530348,96921.0,34.017583889125454,0.20484849996864796
2402,videoprocess,['284K-flame.avi'],1,1600000,3.701935677945752,973.0,1.001167275821853,0.30949758598580956
2403,encrypt,"['5000', '100']",2,1600000,96.55399722273437,8684.0,1.0283613574593822,0.16537541593424976
2404,encrypt,"['5000', '50']",1,1600000,43.70795584676786,4413.0,1.016665355754807,0.1621012599207461
2405,floatmatmult,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']",1,2000000,349.25624235965586,30379.0,1.5096255460692745,0.20570832607336342
2406,floatmatmult,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']",28,2200000,637.3134004535451,52952.0,29.4864313750166,0.2078699329867959
2407,linpack,['1000'],28,1200000,122.3025931572172,5813.0,30.773935490467395,0.1396759470226243
2408,videoprocess,['2.2M.mp4'],5,1000000,79.52899427703508,16710.0,2.6628143837370017,0.31193549500312656
2409,imageprocess,['2.9M-water_splash_515404.jpg'],19,2200000,27.49496303279955,2901.0,1.0584984819341765,0.28381664503831416
2410,linpack,['3500'],31,1200000,367.2219085335721,13839.0,35.20102871170823,0.14047569397371262
2411,floatmatmult,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']",3,1600000,972.3066798225566,87653.0,3.379880833333329,0.20630766090471298
2412,linpack,['750'],10,1600000,159.8658358910697,8661.0,11.037817020185814,0.13722127198707312
2413,floatmatmult,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']",19,1400000,293.3477257022865,32795.0,20.060655883123776,0.2069465999957174
2414,encrypt,"['500', '50']",7,2200000,3.474300313434212,374.0,9.881177427163865e-07,0.16702031099703163
2415,imageprocess,['1.4M-leaves_of_grass_515433.jpg'],10,1000000,32.212362794746234,9275.0,1.0584809333174745,0.2847345989430323
2416,videoprocess,['2.2M-star_trails.avi'],1,1200000,59.60936016110854,17652.0,1.0914042436351812,0.3102464859839529
2417,floatmatmult,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']",10,1000000,941.9226695334916,104036.0,11.534183354003696,0.20745492598507553
2418,encrypt,"['5000', '75']",13,1400000,68.05629047807815,7427.0,1.0168113769096965,0.16313589795026928
2419,videoprocess,['3.8M-lion-sample.avi'],22,1000000,158.996653172969,15198.0,9.204410823924276,0.3112085380125791
2420,videoprocess,['5.6M.mp4'],13,1400000,137.45890765487326,22578.0,5.69086624372645,0.3151959559181705
2421,imageprocess,['1.3M-one_tacky_cup_515072.jpg'],25,2200000,20.65226982733317,3048.0,9.110560888146193,0.28272046300116926
2422,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",28,1800000,29.603217266199103,2441.0,6.206788838041953,0.20803859701845795
2423,encrypt,"['10000', '75']",25,1000000,178.28325321123367,20743.0,1.0298554306605203,0.1700183809734881
2424,linpack,['250'],7,1000000,15.768270395908916,2419.0,7.602430651966037,0.13931421597953886
2425,imageprocess,['6.3M-cafe_coffe_515939.jpg'],7,1800000,28.22874821052451,4857.0,2.8286283325634893,0.2836112359073013
2426,encrypt,"['5000', '100']",28,1800000,81.14949372072432,7733.0,1.0276929254587976,0.16342245694249868
2427,floatmatmult,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']",7,1400000,67.45995578644906,7879.0,7.451912843005837,0.2058011939516291
2428,linpack,['3500'],7,2400000,946.85355290582,35617.0,7.754104014437856,0.13907475303858519
2429,linpack,['500'],19,1000000,45.38951005582679,3315.0,21.12887945456812,0.13606958207674325
2430,encrypt,"['35000', '50']",7,2200000,273.8749632339858,22473.0,1.030789814506778,0.16628482192754745
2431,imageprocess,['4.5M-more_toys_514506.jpg'],13,1600000,13.101853701366569,2696.0,1.078128701839541,0.28448183997534215
2432,videoprocess,['5.6M-DLP_PART_2_768k.avi'],5,1400000,138.50509998919375,14999.0,2.802146435287272,0.3096358450129628
2433,floatmatmult,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']",28,2000000,238.9121498112185,20022.0,23.78879750760411,0.20884123595897108
2434,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",2,1800000,21.650741262608253,3024.0,1.9331267405363988,0.2051512679317966
2435,linpack,['750'],19,1600000,113.47131515328222,4606.0,21.028028420556947,0.13666989898774773
2436,encrypt,"['5000', '50']",5,1400000,48.20436790915159,5098.0,1.0270762737363115,0.1681907770689577
2437,videoprocess,['2.2M.mp4'],5,1200000,88.51049609228943,14215.0,2.5670447251215776,0.3082067120121792
2438,videoprocess,['820K-cbw3.avi'],3,2200000,4.73435902981204,834.0,2.16295833635226e-06,0.3125782099086791
2439,linpack,['3000'],1,1400000,3758.081326438639,367202.0,1.372913044046166,0.14015297207515687
2440,linpack,['4500'],19,2400000,630.56133443606,15070.0,21.26597302044369,0.13882014201954007
2441,imageprocess,['7.9M-craggy_rock_517201.jpg'],19,2000000,35.433504369303904,4343.0,8.681252387604982,0.28164340602234006
2442,videoprocess,['2.2M-star_trails.avi'],7,1600000,62.95939305688453,11970.0,1.5855705196392915,0.305257860920392
2443,videoprocess,['1008K-grb_2.avi'],5,2000000,30.61343527571219,4803.0,1.948248743180759,0.31069499801378697
2444,imageprocess,['6.4M-peacock_butterfly_2_514342.jpg'],19,1200000,18.36549515005701,4486.0,1.068310099975583,0.2827499429695308
2445,floatmatmult,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']",7,1800000,1463.6603459188154,128167.0,7.94001395833918,0.20698116009589285
2446,videoprocess,['5.6M-DLP_PART_2_768k.avi'],19,1600000,229.80193895727683,12945.0,8.944391250000008,0.3103560210438445
2447,encrypt,"['35000', '25']",25,2400000,150.43723865800433,10113.0,1.0170188683107322,0.17086730303708464
2448,imageprocess,['4.1M-backlit_flower_513144.jpg'],31,2400000,23.812003118856502,3010.0,7.432933860247703,0.2825878750300035
2449,videoprocess,['6.1M-720.avi'],2,1400000,51.19217089477738,10610.0,1.2110547384096308,0.31060487497597933
2450,linpack,['2500'],3,1800000,1229.8550290978735,88547.0,3.6907435088956193,0.1372838340466842
2451,encrypt,"['5000', '100']",28,2400000,80.02809779743305,5820.0,1.0174401665563406,0.1682220280636102
2452,imageprocess,['6.1M-fire_514822.jpg'],16,1400000,31.493458276639743,4552.0,1.0666402454639636,0.2827832370530814
2453,videoprocess,['1.5M-bird.avi'],13,1800000,6.158910207691712,1255.0,3.4231359660996823,0.3050817670300603
2454,floatmatmult,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']",13,2400000,268.7404086447483,16730.0,13.483781947251968,0.20410710503347218
2455,encrypt,"['1000', '75']",2,1600000,12.641508043549498,1392.0,1.016366314023881,0.1634864240186289
2456,encrypt,"['10000', '100']",28,1200000,209.16882975377672,22729.0,1.0174442040173195,0.16846002195961773
2457,videoprocess,['404K-small.avi'],10,2200000,3.20310582927924,990.0,1.986738678828745,0.3105407810071483
2458,imageprocess,['5.1M-itsthemensworld_514784.jpg'],5,2200000,23.08978005521411,3440.0,1.0586787233292143,0.2865192369790748
2459,encrypt,"['10000', '30']",5,1000000,69.41924925001699,8384.0,1.0272735855695323,0.1687491089105606
2460,videoprocess,['284K-flame.avi'],28,2000000,4.281558084155512,519.0,9.6372062564902e-06,0.3120672710938379
2461,imageprocess,['1.6M-white_tulips_514483.jpg'],2,1800000,30.353175946767152,5016.0,1.0512432207448137,0.28521497594192624
2462,videoprocess,['11M-SampleVideo_1280x720_10mb.mp4'],31,1400000,380.4980742312505,45223.0,3.1925917161228625,0.3130350320134312
2463,encrypt,"['50000', '100']",3,2400000,878.8555435443997,57734.0,1.0281472937814098,0.16920613695401698
2464,linpack,['2000'],1,1000000,3067.2718454849737,351262.0,1.3079991188560178,0.14205039106309414
2465,encrypt,"['50000', '75']",28,1600000,697.3504394711238,64913.0,1.0281457875463658,0.16818040399812162
2466,floatmatmult,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']",31,1200000,308.2585736086619,31385.0,33.405667643960484,0.2098628020612523
2467,imageprocess,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg'],19,1600000,16.470276102131656,2712.0,1.0360280108742743,0.2868471050169319
2468,imageprocess,['6.4M-peacock_butterfly_2_514342.jpg'],13,2400000,23.460706856283693,2390.0,5.4571611308096575,0.2830441980622709
2469,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",10,1000000,19.63535229464113,4322.0,5.551378134162468,0.20463517599273473
2470,videoprocess,['2.2M.mp4'],10,2400000,76.40080048634796,7178.0,1.7809979166666638,0.3131355920340866
2471,imageprocess,['3.7M-south_boston_va_516934.jpg'],25,2400000,24.474579144960305,2543.0,1.054967502590671,0.282593711046502
2472,videoprocess,['3.8M.mp4'],22,2000000,134.84849051691893,12284.0,2.441523742506292,0.3075254870345816
2473,imageprocess,['6.8M-eiffel_ice_516309.jpg'],31,1400000,26.43422856875488,5762.0,1.086317948954974,0.28735729109030217
2474,imageprocess,['1.3M-pigeon_2_197296.jpg'],16,1600000,16.12278545049309,3344.0,1.0576397674016873,0.2825471330434084
2475,linpack,['1500'],19,2200000,250.91577792480453,7964.0,20.665535761007483,0.14092777902260423
2476,encrypt,"['5000', '50']",2,2400000,41.46978423739282,2917.0,1.0177184259585006,0.16646880796179175
2477,floatmatmult,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']",5,1400000,19.77838157785136,3028.0,3.595275067829573,0.20832246902864426
2478,linpack,['3000'],28,2000000,424.05799254982094,9407.0,30.855319236711097,0.13901869300752878
2479,linpack,['500'],3,1400000,178.43438823933346,16000.0,3.4086094005655023,0.13968840998131782
2480,videoprocess,['6.1M-720.avi'],16,1000000,69.37179023981463,14395.0,3.630041450777208,0.3123490110738203
2481,linpack,['250'],28,2400000,8.364515643905952,430.0,4.664546942199377e-06,0.13802108296658844
2482,linpack,['2000'],13,2200000,461.9331391934884,16000.0,14.379858355638692,0.13868429197464138
2483,linpack,['4500'],31,2200000,491.35788493811896,9991.0,33.95861369371143,0.1398907679831609
2484,imageprocess,['5.7M-winter_in_leeds_513733.jpg'],1,1800000,11.584013160400223,2299.0,1.030152174562323,0.28223463997710496
2485,videoprocess,['3.8M-lion-sample.avi'],22,2200000,154.23900905200563,6834.0,8.999124409994485,0.306654431973584
2486,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",13,1000000,21.075143924678954,4227.0,6.27500193625575,0.2055723830126226
2487,encrypt,"['50000', '100']",16,2400000,890.2920164011238,57733.0,1.017853737222297,0.16710656695067883
2488,floatmatmult,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']",22,2000000,639.1816076644627,58651.0,23.602683993110645,0.20446267607621849
2489,linpack,['1000'],25,1800000,136.49101273223746,4504.0,28.11108929452168,0.13619001396000385
2490,imageprocess,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg'],3,1400000,15.128365648423925,3108.0,1.0672036161848244,0.2852779139066115
2491,floatmatmult,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']",25,2200000,1063.414928861814,83478.0,26.886111378654345,0.20654820394702256
2492,encrypt,"['10000', '10']",16,1800000,14.900621426453684,1602.0,1.027289891885128,0.16221808397676796
2493,videoprocess,['4.9M.mp4'],5,1400000,119.39280455701964,21109.0,1.8864287202002497,0.31148483394645154
2494,floatmatmult,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']",16,1600000,732.740789921709,72997.0,17.255248780916617,0.2026485149981454
2495,floatmatmult,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']",19,1200000,91.818034282454,9941.0,8.816610405861438,0.20573087292723358
2496,floatmatmult,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']",31,1000000,929.3532186475928,114658.0,33.713329725856404,0.20506201696116477
2497,videoprocess,['660K-drop.avi'],3,2000000,3.350854793832462,804.0,1.9484398069838017e-06,0.3127454409841448
2498,encrypt,"['35000', '30']",10,1000000,250.4682927787186,29425.0,1.017413923059979,0.16509348200634122
2499,imageprocess,['4.0M-hi_there_513531.jpg'],1,1000000,21.11017808627626,5097.0,1.0676245048930677,0.2848393239546567
2500,floatmatmult,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']",1,2000000,92.09718708210866,8608.0,1.3571197510773978,0.2044855139683932
2501,linpack,['2500'],1,1800000,3355.27477496175,284297.0,1.37517753494898,0.1378514670068398
2502,imageprocess,['6.2M-dark_city_513227.jpg'],1,1200000,19.760204359647528,5123.0,1.0484953171176064,0.28380984102841467
2503,encrypt,"['10000', '100']",13,2400000,160.41478390924792,11572.0,1.0279210822697886,0.1642230460420251
2504,linpack,['4000'],7,1200000,878.4696293627726,62415.0,8.244759808268983,0.13987826299853623
2505,imageprocess,['4.5M-forest_513174.jpg'],13,1200000,17.89194648548748,4280.0,6.053569503709143,0.2872840950731188
2506,imageprocess,['5.9M-camping_516859.jpg'],1,2400000,42.40389743344657,5090.0,1.0514325004944125,0.28277480497490615
2507,imageprocess,['30M-river_landscape_515440.jpg'],22,2200000,39.58845088992726,5667.0,7.24308919664529,0.2845158010022715
2508,linpack,['5000'],19,1000000,640.7425139087524,32205.0,23.25474092826921,0.13974789495114237
2509,encrypt,"['35000', '30']",3,1800000,175.4950818641669,16077.0,1.0178173851003538,0.16408511099871248
2510,imageprocess,['6.1M-fire_514822.jpg'],19,1200000,20.71627712157593,5304.0,1.048213394381745,0.2838714150711894
2511,videoprocess,['3.8M.mp4'],2,1600000,103.51100089467516,15435.0,1.6609388007724823,0.3092888219980523
2512,encrypt,"['50000', '100']",10,2000000,808.1659578725419,69230.0,1.028316468848095,0.16495299199596047
2513,floatmatmult,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']",10,1600000,727.2782675281293,65912.0,10.978235877873948,0.20428374106995761
2514,linpack,['750'],5,2200000,255.45236240815663,13875.0,5.42883757153438,0.1359061209950596
2515,encrypt,"['10000', '30']",19,1400000,53.02113231474392,6063.0,1.0176034971047008,0.16623583005275577
2516,floatmatmult,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']",2,1000000,122.31263079552632,15430.0,2.639771577633488,0.2097683169413358
2517,encrypt,"['35000', '10']",25,1000000,80.43980008995315,9861.0,1.0291018091908308,0.16345068195369095
2518,linpack,['1000'],28,1200000,122.3025931572172,5813.0,30.773935490467395,0.13702190900221467
2519,imageprocess,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg'],19,1600000,16.470276102131656,2712.0,1.0360280108742743,0.28676598600577563
2520,linpack,['2000'],31,2200000,267.7364567502164,5811.0,33.47802940424577,0.1394787470344454
2521,videoprocess,['6.1M-720.avi'],3,1200000,57.65716188454672,12325.0,1.362450104118937,0.3083470669807866
2522,linpack,['1000'],5,1200000,385.7963838175476,32132.0,5.630903333484566,0.14113902405370027
2523,linpack,['5000'],1,2200000,4465.858896919861,356649.0,1.4146389804314703,0.13983711192850024
2524,encrypt,"['1000', '75']",22,2400000,11.33308688856922,927.0,1.029750343243044,0.16608292795717716
2525,videoprocess,['660K-drop.avi'],19,1600000,6.428270875850902,906.0,8.716770834956467,0.30804582801647484
2526,floatmatmult,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']",25,1200000,22.031060878608805,3254.0,11.237602828601554,0.20868209400214255
2527,floatmatmult,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']",1,2400000,2611.494373692726,142599.0,1.816217276591685,0.20511153701227158
2528,linpack,['750'],5,1800000,237.81959772292024,15840.0,5.461993351430439,0.13951024692505598
2529,floatmatmult,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']",31,1200000,107.66082598434193,9814.0,16.4842301831679,0.20934100996237248
2530,imageprocess,['1.4M-sunset_river_514676.jpg'],10,2000000,18.918088308244283,2252.0,1.0726468085639842,0.28352333896327764
2531,linpack,['2500'],1,2000000,3302.0644340970603,272686.0,1.3458626899341717,0.14067067904397845
2532,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",2,1000000,20.45901895412837,4997.0,1.946195744664215,0.20602248597424477
2533,encrypt,"['500', '25']",5,1600000,0.8374596414350753,288.0,6.870871232082661e-07,0.16777096304576844
2534,imageprocess,['1.3M-daisy_514381.jpg'],13,1400000,14.20385323601877,3652.0,1.038128089836142,0.2846441459842026
2535,videoprocess,['5.6M-DLP_PART_2_768k.avi'],5,1600000,108.01864627590848,12831.0,2.8285034264411384,0.3112815039930865
2536,linpack,['750'],16,2200000,135.6717055098136,4113.0,17.29833035927907,0.13853476801887155
2537,linpack,['1500'],25,1600000,232.1668821763354,7356.0,27.57678643126851,0.1407420679461211
2538,encrypt,"['50000', '100']",3,1800000,847.6671519723295,76785.0,1.0178436393667876,0.16797304502688348
2539,encrypt,"['10000', '25']",31,1000000,57.37551038652346,7118.0,1.0272674709200684,0.16870466200634837
2540,encrypt,"['35000', '75']",31,1800000,434.9891897167281,40635.0,1.0272898917259363,0.16518525790888816
2541,imageprocess,['7.4M-ford_gt_35_15_516157.jpg'],13,1600000,31.94004523187812,6131.0,1.047821205626439,0.2824146510101855
2542,linpack,['3000'],16,2200000,508.3865839021993,15907.0,17.537359504582792,0.1353337619220838
2543,videoprocess,['660K-drop.avi'],5,1600000,3.098890161679526,893.0,2.819315782697388,0.3082855789689347
2544,videoprocess,['6.1M.mp4'],25,1600000,201.81720762776257,21125.0,2.7244513459237965,0.29156446002889425
2545,videoprocess,['6.1M.mp4'],28,1000000,226.1793252783802,34006.0,2.844048399520827,0.3068058940116316
2546,videoprocess,['3.8M.mp4'],16,1800000,111.77793274647696,13519.0,2.3145938429627426,0.3078297149622813
2547,linpack,['1000'],13,1200000,202.98209935095545,12489.0,14.424799999276903,0.1392045490210876
2548,encrypt,"['35000', '30']",1,2400000,195.72000439670867,12103.0,1.0283491151108517,0.1700063410680741
2549,linpack,['3500'],10,1400000,688.5139724277959,38146.0,11.561382943376058,0.14171288895886391
2550,videoprocess,['6.1M-720.avi'],31,2000000,95.24285964920556,7722.0,6.011790915743012,0.31056189304217696
2551,encrypt,"['1000', '75']",16,1200000,13.722973320250988,1868.0,1.026626896707793,0.16767484892625362
2552,videoprocess,['404K-small.avi'],28,1200000,1.4474347554112914,1660.0,8.284293187500001,0.30853060295339674
2553,linpack,['1500'],5,1800000,585.3503942242371,36166.0,5.566786065002152,0.13413587003014982
2554,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",19,2400000,36.96313697009919,1898.0,7.048936674274317,0.20683238294441253
2555,imageprocess,['3.2M-heathcote_515292.jpg'],25,2400000,14.503041747631755,1690.0,1.0392475573713065,0.2786028019618243
2556,linpack,['4500'],31,2000000,509.23290767082585,11316.0,34.441575215183235,0.13619510701391846
2557,linpack,['250'],28,2000000,7.736889534970706,483.0,8.907765161089367e-06,0.13873229396995157
2558,imageprocess,['1.3M-one_tacky_cup_515072.jpg'],22,2000000,20.2345587617201,3319.0,1.0577798003939338,0.2800499430159107
2559,encrypt,"['5000', '75']",3,1600000,65.09511902789544,6634.0,1.0274261285561428,0.16359862394165248
2560,imageprocess,['1.4M-leaves_of_grass_515433.jpg'],31,2000000,29.468524122783883,4710.0,1.046263234015745,0.2799445209093392
2561,linpack,['2500'],7,1000000,771.0514717001496,58442.0,7.9379650753145246,0.13770746102090925
2562,imageprocess,['8.2M-my_soul_517211.jpg'],22,1800000,23.60663271057845,4195.0,5.201376721159805,0.282635903917253
2563,videoprocess,['11M-SampleVideo_1280x720_10mb.mp4'],2,1800000,227.71520668936856,35468.0,1.8742582188000707,0.30470310407690704
2564,encrypt,"['10000', '25']",2,2400000,41.98487308254622,2930.0,1.0157429669078657,0.16612153209280223
2565,linpack,['1000'],22,1000000,143.33231788756515,8644.0,24.39107050651462,0.13496014790143818
2566,videoprocess,['6.1M.mp4'],31,1200000,201.1816971356148,27998.0,3.156125802143212,0.3083599410019815
2567,videoprocess,['3.8M-lion-sample.avi'],5,2200000,80.57665196847877,6750.0,3.203129876766206,0.3098715440137312
2568,videoprocess,['2.2M.mp4'],25,2200000,63.219518255436384,7604.0,2.7778342835509333,0.30655482003930956
2569,linpack,['2500'],16,2000000,433.07647282327207,14174.0,17.54775609727214,0.13611244794446975
2570,imageprocess,['4.6M-german_air_force_a340_3001602_517125.jpg'],2,1800000,26.201447794725908,3091.0,1.0484418554582071,0.2835604150313884
2571,imageprocess,['3.2M-heathcote_515292.jpg'],13,2200000,13.784830861298284,1903.0,1.049881351481451,0.28642232599668205
2572,videoprocess,['660K-drop.avi'],10,2200000,4.7192540394659455,669.0,4.566422369773455e-06,0.30679049296304584
2573,floatmatmult,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']",13,1200000,87.49531314482547,8766.0,8.449506998100182,0.20250206103082746
2574,videoprocess,['5.6M.mp4'],25,1800000,159.15862664380336,17789.0,5.626017803994463,0.30292820499744266
2575,videoprocess,['4.9M-640.avi'],31,2400000,104.02598760662484,4514.0,8.352316740285202,0.3065214139642194
2576,encrypt,"['5000', '50']",22,2400000,41.51336467049021,2937.0,1.017010796748427,0.16414860298391432
2577,videoprocess,['4.9M-640.avi'],28,2000000,107.59096023779074,5296.0,7.520769030687076,0.30639484198763967
