container_id,container_pid,time,socket,duration_sec,num_proc,num_threads,pkg_credit_frac,dram_credit_frac,total_pkg_joules,total_dram_joules,base_pkg_joules,base_dram_joules,ascribed_pkg_joules,ascribed_dram_joules,pkg_percent,dram_percent
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.060873,1,0.0752078719669953,5,0,0.3076923077157288,0.000363201437956,3.413442999997642,0.6101180000000568,3.4298850842736783,0.6382816885951784,0.0,0.0,3.73125,8.480142348062966
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.247369,0,0.0731576770776882,5,0,0.5555555555546553,0.0012830364124901,3.651662999996916,0.4658239999989746,2.93273032705124,0.4570160086832484,0.6027073249730762,0.0023255446062682,7.48125,20.225104910958507
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.247369,1,0.0731576770776882,5,0,0.1999999999883577,0.0003629888523921,3.779714000003878,0.6255860000001121,3.3363851262669657,0.6208818895891599,0.2735489274124213,0.0009648419198104,5.854166666666667,8.489557941505291
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.503223,0,0.0750391000183299,5,0,0.5000000000042485,0.0012832774035253,3.8843290000222623,0.4917420000056154,3.0081524336084264,0.4687692577928948,0.7116765157026307,0.00606564443528,9.531250000000002,20.234259362318365
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.503223,1,0.0750391000183299,5,0,0.2727272727258318,0.0003622635663476,3.5431429999880493,0.6193440000001829,3.422188172045857,0.6368493379440535,0.08191091529485,0.0,5.858333333333333,8.503944885601573
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.7074847,0,0.0763856909470632,5,0,0.3846153846159641,0.0012835265436075,4.1121730000013486,0.4968369999987772,3.062134301439394,0.4771814113243042,0.7883395237293712,0.0051899960357268,9.889583333333336,20.217863330032053
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.7074847,1,0.0763856909470632,5,0,0.6249999999863665,0.0003626588640642,3.44011500000488,0.621393999999782,3.483599989988367,0.6482777204970935,0.0,0.0,2.23125,8.489413245228459
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004066.890083,0,0.0765061699785292,1,7,0.0571428571430946,0.0020122368995247,3.763539999985369,0.4873210000005201,3.066964040756824,0.4779340438338373,0.2951597046281267,0.002711818452903,8.416666666666668,20.22499980818744
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004066.890083,1,0.0765061699785292,1,7,0.0,0.0,3.475577000004705,0.6326850000000377,3.4890944844100966,0.6493002139892394,0.0,0.0,3.564583333333333,8.489485593366876
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.2472477,0,0.0770804680651053,1,7,0.0,0.002021959163017,3.346427000011317,0.5012130000031902,3.0899863875910576,0.4815216839805132,0.0,0.0056941541254945,2.3812500000000005,20.20833050869636
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.2472477,1,0.0770804680651053,1,7,0.0,0.0,3.33397600002354,0.6337719999996807,3.5152855783681725,0.6541742244201911,0.0,0.0,2.2500000000000004,8.478974442399977
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.4454987,0,0.0760620851069688,1,7,0.0,0.002022155290925,3.2676309999951627,0.4829140000001644,3.0491616552433167,0.4751598456413278,0.0,0.0022423187212928,2.6354166666666665,20.2080782620458
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.4454987,1,0.0760620851069688,1,7,0.0,0.0,3.258109999995213,0.6246989999999641,3.4688418162082253,0.645531310092803,0.0,0.0,1.5208333333333333,8.48125857648423
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.6444526,0,0.0791345479665324,1,7,0.0,0.0020220359270238,3.2377850000048056,0.5023150000051828,3.172329931860572,0.4943535211241363,0.0,0.0023022449073383,1.25,20.209097758925143
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.6444526,1,0.0791345479665324,1,7,0.0,0.0,3.3711460000195075,0.6401679999999033,3.608962713906626,0.6716069951355709,0.0,0.0,1.4416666666666669,8.48127924738092
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.845779,0,0.0765217000152915,1,7,0.0,0.0020219139486134,3.1424479999986943,0.4786299999977927,3.067586605764524,0.4780310599734873,0.0,0.0001731952071435,1.63125,20.210411543563467
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004067.845779,1,0.0765217000152915,1,7,0.0,0.0,3.2739780000119936,0.6153359999998429,3.4898027379486734,0.6494320158582376,0.0,0.0,1.1354166666666667,8.480989854827259
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.0452254,0,0.0760868119541555,1,7,0.0,0.0020219901834171,3.091177999973297,0.4804039999944507,3.0501529001479324,0.4753143142556959,0.0,0.0014717931466922,1.5604166666666668,20.209644293334687
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.0452254,1,0.0760868119541555,1,7,0.0,0.0,3.435598999989452,0.6289209999999912,3.469969493964936,0.6457411643721912,0.0,0.0,3.145833333333333,8.480958848482224
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.243131,0,0.077244543004781,1,7,0.0,0.0020219360297508,3.2859410000091884,0.4880090000006021,3.096563790957554,0.4825466601286196,0.0,0.0015795457200447,2.495833333333333,20.21033797162372
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.243131,1,0.077244543004781,1,7,1e-05,0.0,3.1802889999817125,0.6016270000000077,3.5227682816222083,0.6555667120257209,0.0,0.0,0.1729166666666667,8.480535095100079
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.445442,0,0.0777424869593232,1,7,0.0,0.0020217530856056,3.2170330000226386,0.4981370000023162,3.116525268617748,0.4856573160125018,0.0,0.0036086869677407,1.6958333333333335,20.211904002912608
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.445442,1,0.0777424869593232,1,7,0.0,0.0,3.347647999995388,0.6241330000002563,3.5454772148471547,0.6597927125735158,0.0,0.0,1.6416666666666666,8.47969792378413
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.6447823,0,0.0766916099237278,1,7,0.0,0.0020218813533189,3.23290200001793,0.4814149999947403,3.0743979201916933,0.4790924871714395,0.0,0.0006715977831908,2.4291666666666667,20.210873995756163
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.6447823,1,0.0766916099237278,1,7,0.0,0.0,3.137137999990955,0.6046249999999418,3.497551547287029,0.6508740242601416,0.0,0.0,0.3333333333333333,8.478798739778114
86dd743937735ab64383c60366dce942b5282c87a9b42269c0042c771d45aaf7,1605073,1709004068.8452542,0,0.0751822929596528,1,7,0.0,0.002021862427636,3.099052000005031,0.4769630000009783,3.0138927236013884,0.4696637840972979,0.0,0.0021107000975422,1.88125,20.2109370574188
